Lon,Lat,Bias,Weighted Average
-117.7469900000000,33.42477800000000,-0.4038934700000000,11.16959514336203
-117.7526200000000,33.40507400000000,-0.4535560600000000,11.16986044026357
-117.7590000000000,33.38279800000000,-0.3724632300000000,11.11215170371143
-117.7653700000000,33.36052600000000,-0.4025535600000000,11.23200999893538
-117.7717400000000,33.33825000000000,-0.3445091200000000,11.30345080057725
-117.7778600000000,33.31683500000000,-0.3061537700000000,11.37828821085355
-117.7842300000000,33.29456500000000,-0.3123116500000000,11.53420702117197
-117.7905900000000,33.27229100000000,-0.3156380700000000,11.55480552856813
-117.7969600000000,33.25001800000000,-0.3203282400000000,11.56752219695772
-117.8030700000000,33.22859700000000,-0.3094935400000000,11.67710582569714
-117.8094200000000,33.20632000000000,-0.3156008700000000,11.60059896110287
-117.8157700000000,33.18404500000000,-0.3034272200000000,11.68279166936915
-117.8221200000000,33.16176600000000,-0.2832641600000000,11.62883792337687
-117.8282200000000,33.14034800000000,-0.3210439700000000,11.59112163167415
-117.8345600000000,33.11807200000000,-0.3190956100000000,11.58972861778168
-117.8409100000000,33.09579300000000,-0.3392205200000000,11.56668913779391
-117.8450600000000,33.08122600000000,-0.3392205200000000,11.55004346796349
-117.8482300000000,33.07009000000000,-0.3331608800000000,11.44241068278487
-117.8533500000000,33.05210000000000,-0.3434605600000000,11.45726419306361
-117.8596900000000,33.02982300000000,-0.3157949400000000,11.46101588142875
-117.8660200000000,33.00754500000000,-0.3058986700000000,11.43955275638612
-117.8723500000000,32.98526700000000,-0.3111515000000000,11.44471055145676
-117.8784300000000,32.96384400000000,-0.3276290900000000,11.37479100017235
-117.8847500000000,32.94156600000000,-0.3007812500000000,11.38079408382974
-117.8910700000000,32.91929300000000,-0.3223934200000000,11.35348961480346
-117.8974000000000,32.89701400000000,-0.3138375300000000,11.28609705062458
-117.9034800000000,32.87559500000000,-0.3364577300000000,11.25274519727578
-117.9098000000000,32.85331600000000,-0.3161950100000000,11.19330113885886
-117.9161200000000,32.83103800000000,-0.3293242500000000,11.18771678169956
-117.9224300000000,32.80875700000000,-0.3087263100000000,11.15584033015446
-117.9284900000000,32.78733300000000,-0.3147807100000000,11.09727040534462
-117.9348000000000,32.76505400000000,-0.3246808100000000,11.05731606594792
-117.9411000000000,32.74277000000000,-0.3126878700000000,11.02392405433906
-117.9473900000000,32.72048800000000,-0.3179488200000000,10.96823284680671
-117.9534500000000,32.69906100000000,-0.3085045800000000,10.96733229555973
-117.9597400000000,32.67677700000000,-0.3099179300000000,10.93942873249692
-117.9660300000000,32.65449300000000,-0.3094477700000000,10.91011247140635
-117.9723200000000,32.63220900000000,-0.3005089800000000,10.93484216197605
-117.9783600000000,32.61078400000000,-0.2863831500000000,10.89633402740423
-117.9846500000000,32.58850100000000,-0.2845664000000000,10.88295413790001
-117.9909300000000,32.56621900000000,-0.2869763400000000,10.83633111419295
-117.9972100000000,32.54393800000000,-0.2771482500000000,10.81484510071796
-118.0034900000000,32.52165100000000,-0.2570285800000000,10.80008981089299
-118.0095200000000,32.50022300000000,-0.2589674000000000,10.82651598517885
-118.0181900000000,32.46936400000000,-0.2669563300000000,10.81135017504749
-118.0150600000000,32.48050800000000,-0.2735705400000000,10.80667406807918
-118.0220500000000,32.45564800000000,-0.2655901900000000,10.80901258666161
-118.0283100000000,32.43336600000000,-0.2614340800000000,10.84833858091788
-118.0343400000000,32.41193500000000,-0.2525806400000000,10.83013824114968
-118.0391600000000,32.39479300000000,-0.2618708600000000,10.87863925303053
